trial_id,avg_lead_time,max_delay,scenario
421,7.7663170796001735,17.646731870267352,Southeast Asia's Megafire
422,1.8157375400739217,8.818475304361886,Southeast Asia's Megafire
423,6.198503629081406,19.53142692768362,Southeast Asia's Megafire
424,3.3315652467167385,13.464324933284647,Southeast Asia's Megafire
425,7.078175134017434,17.19176788072563,Southeast Asia's Megafire
426,3.9264964279142096,15.21262132828844,Southeast Asia's Megafire
427,4.919762227609866,14.832554078296921,Southeast Asia's Megafire
428,5.186581038058688,15.51159525137138,Southeast Asia's Megafire
429,6.023196098644815,28.599428900669345,Southeast Asia's Megafire
430,4.866340012771654,21.06443711199487,Southeast Asia's Megafire
431,5.563619670699233,20.69684497668179,Southeast Asia's Megafire
432,4.861136354112442,23.332110983247766,Southeast Asia's Megafire
433,5.203430951936378,15.536365493451429,Southeast Asia's Megafire
434,11.043600314656024,23.29855146876657,Southeast Asia's Megafire
435,5.359403107045217,11.812932916715807,Southeast Asia's Megafire
436,7.5390014149708895,17.46854846558563,Southeast Asia's Megafire
437,6.082277458943354,13.47788194485943,Southeast Asia's Megafire
438,4.7198435581664695,15.265174274344249,Southeast Asia's Megafire
439,4.822536043401613,20.785399078247863,Southeast Asia's Megafire
440,3.506864770216685,22.9617011017799,Southeast Asia's Megafire
441,5.242291940798546,28.569906186116697,Southeast Asia's Megafire
442,4.619128211472493,21.530970475849934,Southeast Asia's Megafire
443,4.773200890923787,18.57330816174104,Southeast Asia's Megafire
444,7.707207456396008,34.132488881304624,Southeast Asia's Megafire
